"family.id" "actor.id" "partner.id" "group" "neg1" "neg2"
"42" 4 "C2" "MO" 1 1.23508339692645 1.16963339742783
"43" 4 "FA" "C1" 1 1.76150491052308 0.811881230791616
"44" 4 "FA" "C2" 1 0.582541818402966 0.0454277183513105
"45" 4 "FA" "MO" 1 1.05138418214612 1.11654275862627
"46" 4 "MO" "C1" 1 2.11472451491747 3.14354848246669
"47" 4 "MO" "C2" 1 0.901129296736471 0.957395381673058
"48" 4 "MO" "FA" 1 1.75082654504032 1.26716309320806
"49" 5 "C1" "C2" 1 2.91985461803345 2.28166984041595
"50" 5 "C1" "FA" 1 1.20048670934419 1.47600343724623
"51" 5 "C1" "MO" 1 2.05596934663432 1.07133052107218
"52" 5 "C2" "C1" 1 1.72738771431628 2.16732526640962
"53" 5 "C2" "FA" 1 2.31735124398896 2.80336604173633
"54" 5 "C2" "MO" 1 1.52781624374112 0.441557139844891
"55" 5 "FA" "C1" 1 2.50931334786232 2.17273193041604
"56" 5 "FA" "C2" 1 2.15433910280424 2.08861775802829
"57" 5 "FA" "MO" 1 2.78018026207887 1.51533943712645
"58" 5 "MO" "C1" 1 1.38905315776849 3.01730648138439
"59" 5 "MO" "C2" 1 1.69826700493983 2.06929435912735
"60" 5 "MO" "FA" 1 1.28896600254392 2.01116152401941
"61" 6 "C1" "C2" 1 3.48412962013938 4.22008460732362
"62" 6 "C1" "FA" 1 2.03819133386074 1.20176886230828
"63" 6 "C1" "MO" 1 1.78288719448138 1.70338374790535
"64" 6 "C2" "C1" 1 1.89770971556189 0.183282391257718
"65" 6 "C2" "FA" 1 2.70261939652376 2.23442756841124
"66" 6 "C2" "MO" 1 1.53855689164851 1.40012694532585
"67" 6 "FA" "C1" 1 -0.198366306187003 -0.0113320848099194
"68" 6 "FA" "C2" 1 1.4938582803922 1.52718443273173
"69" 6 "FA" "MO" 1 2.20405523721799 0.919160215007512
"70" 6 "MO" "C1" 1 0.761186865562701 -0.320653431896383
"71" 6 "MO" "C2" 1 1.99706026630528 2.10059921189803
"72" 6 "MO" "FA" 1 3.31754886216761 1.54670283724236
"73" 7 "C1" "C2" 1 1.74184007460753 3.0693624486298
"74" 7 "C1" "FA" 1 2.31193955538076 3.06410546086416
"75" 7 "C1" "MO" 1 2.86274860222923 4.06498964171764
"76" 7 "C2" "C1" 1 3.07377723147287 1.52848666788592
"77" 7 "C2" "FA" 1 2.17130412651284 1.98236239008539
"78" 7 "C2" "MO" 1 3.08143408553503 3.06183797947029
"79" 7 "FA" "C1" 1 1.12023388579066 2.96217876191471
"80" 7 "FA" "C2" 1 2.39363504967214 1.90119050330839
"81" 7 "FA" "MO" 1 3.24585243254894 1.90690704008584
"82" 7 "MO" "C1" 1 2.3554821823875 3.17248059474809
"83" 7 "MO" "C2" 1 2.19139669341207 2.01724138149117
"84" 7 "MO" "FA" 1 2.97162895121879 2.75042907016682
"85" 8 "C1" "C2" 1 2.14394831612299 2.98191947905083
"86" 8 "C1" "FA" 1 0.446133993692268 0.948447006274583
"87" 8 "C1" "MO" 1 2.65896122719911 2.76090802071202
"88" 8 "C2" "C1" 1 2.15192617505037 2.64153243741396
"89" 8 "C2" "FA" 1 -0.381085228460102 -1.02544197647726
"90" 8 "C2" "MO" 1 2.6967581658169 1.60179894774494
"91" 8 "FA" "C1" 1 1.2479371039653 1.90370110054583
"92" 8 "FA" "C2" 1 0.641852918367447 0.21874502033829
"93" 8 "FA" "MO" 1 1.30853958674881 1.62609701171053
"94" 8 "MO" "C1" 1 1.56775737166351 1.68874277753819
"95" 8 "MO" "C2" 1 1.74628704032193 2.57066771294762
"96" 8 "MO" "FA" 1 0.89331732640132 1.44356361040805
"97" 9 "C1" "C2" 1 2.18840141638294 0.569888022096205
"98" 9 "C1" "FA" 1 2.40818232861044 1.59561145098388
"99" 9 "C1" "MO" 1 0.90961789732307 2.00674683671231
"100" 9 "C2" "C1" 1 3.84980271518788 3.30662941132714
"101" 9 "C2" "FA" 1 1.72651615411097 3.2291598775189
"102" 9 "C2" "MO" 1 2.18946750678401 -0.68652856623837
"103" 9 "FA" "C1" 1 0.710377875065347 1.37184686933866
"104" 9 "FA" "C2" 1 2.25653598824949 1.78491689635496
"105" 9 "FA" "MO" 1 1.88728488691789 2.23490871854218
"106" 9 "MO" "C1" 1 0.754185976167904 1.24122257449638
"107" 9 "MO" "C2" 1 2.69693923623324 2.19606436452938
"108" 9 "MO" "FA" 1 2.17000130248729 2.04859555186337
"109" 10 "C1" "C2" 1 3.25134518445065 3.17758540475426
"110" 10 "C1" "FA" 1 2.25686988052545 2.61642745069691
"111" 10 "C1" "MO" 1 1.70701402064777 1.42955571547052
"112" 10 "C2" "C1" 1 2.4392233378172 2.01768751262612
"113" 10 "C2" "FA" 1 2.08154531960689 3.13229272625114
"114" 10 "C2" "MO" 1 1.38813729097507 2.95604732783564
"115" 10 "FA" "C1" 1 1.55719284102579 2.44402444304887
"116" 10 "FA" "C2" 1 4.24229707602352 3.21879210098388
"117" 10 "FA" "MO" 1 3.57708135415066 2.18910598074432
"118" 10 "MO" "C1" 1 2.22415329237739 1.32374059525107
"119" 10 "MO" "C2" 1 0.815404338055852 1.09054940364561
"120" 10 "MO" "FA" 1 2.65649102874941 2.68737911653811
"121" 11 "C1" "C2" 1 1.50860600420877 -0.604761700715813
"122" 11 "C1" "FA" 1 1.17382278484352 0.768742809427246
"123" 11 "C1" "MO" 1 1.68517762628384 1.99005277489984
"124" 11 "C2" "C1" 1 2.76296269049327 2.16593639175154
"125" 11 "C2" "FA" 1 2.9796636112339 1.8505834086601
"126" 11 "C2" "MO" 1 2.0887218361086 0.722381640798666
"127" 11 "FA" "C1" 1 1.50683611416852 1.94954729429447
"128" 11 "FA" "C2" 1 0.887906567854115 2.30736664970937
"129" 11 "FA" "MO" 1 1.69897244593799 0.8640947571038
"130" 11 "MO" "C1" 1 1.43997915397588 0.734227813820274
"131" 11 "MO" "C2" 1 0.463486643233323 -1.162219045811
"132" 11 "MO" "FA" 1 1.16497366435135 1.35656320558498
"133" 12 "C1" "C2" 1 4.13598814152841 3.12973217088205
"134" 12 "C1" "FA" 1 1.06562718769045 1.30673900289222
"135" 12 "C1" "MO" 1 0.844282362435821 0.64928014229349
"136" 12 "C2" "C1" 1 3.538966467221 3.73418308225959
"137" 12 "C2" "FA" 1 2.54218667871649 0.828077870484513
"138" 12 "C2" "MO" 1 2.08668938592492 2.6622425458177
"139" 12 "FA" "C1" 1 1.35254059035857 1.94906508475807
"140" 12 "FA" "C2" 1 2.30725543950703 1.66137641854129
"141" 12 "FA" "MO" 1 2.26481615902718 2.59205629170455
"142" 12 "MO" "C1" 1 2.54732821613631 2.20675562530472
"143" 12 "MO" "C2" 1 3.27529494674596 3.27199328515969
"144" 12 "MO" "FA" 1 0.786396036240549 0.875334156681469
"145" 13 "C1" "C2" 1 2.8408098356113 2.3341688246627
"146" 13 "C1" "FA" 1 2.31032267132677 2.09185708275588
"147" 13 "C1" "MO" 1 1.46048173768293 1.63108352783376
"148" 13 "C2" "C1" 1 1.02557443968874 0.631336821621456
"149" 13 "C2" "FA" 1 1.93315067253469 1.96261903726641
"150" 13 "C2" "MO" 1 1.45757977162942 0.990371331130359
"151" 13 "FA" "C1" 1 1.17256129808191 1.88601326884464
"152" 13 "FA" "C2" 1 1.38418091536844 1.48312682026651
"153" 13 "FA" "MO" 1 0.957441727010733 1.97011940337782
"154" 13 "MO" "C1" 1 1.87092271876696 3.16020702833823
"155" 13 "MO" "C2" 1 2.13183420194228 1.84424658512584
"156" 13 "MO" "FA" 1 1.87664695387433 1.02317961589169
"157" 14 "C1" "C2" 1 2.50069856933154 3.10618017532875
"158" 14 "C1" "FA" 1 2.45553246965336 1.91876466923696
"159" 14 "C1" "MO" 1 1.63241162130692 1.64860046347542
"160" 14 "C2" "C1" 1 2.60592630375377 2.86472827786883
"161" 14 "C2" "FA" 1 3.05529613644233 2.69264063838595
"162" 14 "C2" "MO" 1 1.92329721894798 2.35065139883994
"163" 14 "FA" "C1" 1 1.41419483964504 0.785745180267726
"164" 14 "FA" "C2" 1 0.585949283330964 1.74357487609106
"165" 14 "FA" "MO" 1 0.838622945030993 0.989202045985188
"166" 14 "MO" "C1" 1 3.45715627321395 1.7699493305222
"167" 14 "MO" "C2" 1 1.10802161456351 1.31944525625524
"168" 14 "MO" "FA" 1 1.57306121930791 1.13429099025489
"169" 15 "C1" "C2" 1 3.40263728369784 3.33473641534765
"170" 15 "C1" "FA" 1 1.92602364210912 1.64968462300319
"171" 15 "C1" "MO" 1 1.61908847868612 2.973300358807
"172" 15 "C2" "C1" 1 3.86908997832949 2.95128696565561
"173" 15 "C2" "FA" 1 0.92240495717333 0.380081656427919
"174" 15 "C2" "MO" 1 1.86368229532946 1.5507638697407
"175" 15 "FA" "C1" 1 3.26424184209232 2.54860498790338
"176" 15 "FA" "C2" 1 1.58258681015415 1.06602243531859
"177" 15 "FA" "MO" 1 1.04657077902145 1.18567944500346
"178" 15 "MO" "C1" 1 3.72759917238137 3.23427744277372
"179" 15 "MO" "C2" 1 1.09094942574718 0.0216979232335337
"180" 15 "MO" "FA" 1 0.374721550613675 0.593230816427164
"181" 16 "C1" "C2" 1 3.12072157604681 2.67420971964911
"182" 16 "C1" "FA" 1 1.46095408273925 1.65370442517957
"183" 16 "C1" "MO" 1 2.00701857498668 0.988350238261727
"184" 16 "C2" "C1" 1 1.98013110466031 2.3301597492066
"185" 16 "C2" "FA" 1 2.21265533462132 2.08753317671623
"186" 16 "C2" "MO" 1 1.80528967889779 1.92023661008596
"187" 16 "FA" "C1" 1 1.82014147284189 1.4514038743768
"188" 16 "FA" "C2" 1 1.74361171331867 2.58869434547499
"189" 16 "FA" "MO" 1 1.18545231476042 0.413526145200869
"190" 16 "MO" "C1" 1 0.931862540814182 1.33184423557605
"191" 16 "MO" "C2" 1 2.41907442222691 1.97289322619978
"192" 16 "MO" "FA" 1 1.21749838388892 0.903092776033628
"193" 17 "C1" "C2" 1 1.54019345592962 1.97526632969258
"194" 17 "C1" "FA" 1 1.53143764104436 1.70841206415692
"195" 17 "C1" "MO" 1 1.04487530108316 2.57514327795991
"196" 17 "C2" "C1" 1 2.28660011278712 2.57512317516572
"197" 17 "C2" "FA" 1 -0.0501142808096009 -0.612712336390839
"198" 17 "C2" "MO" 1 0.251627183797015 0.376488591526948
"199" 17 "FA" "C1" 1 2.45190592248519 0.706612947353031
"200" 17 "FA" "C2" 1 0.687317139177465 1.66815682554276
"201" 17 "FA" "MO" 1 0.999933411560884 1.02383521094119
"202" 17 "MO" "C1" 1 1.08926159296641 2.2845914063355
"203" 17 "MO" "C2" 1 0.853455136616969 -0.162139782294879
"204" 17 "MO" "FA" 1 0.255206970723336 0.118398297140878
"205" 18 "C1" "C2" 1 4.05942951728342 5.74324177665483
"206" 18 "C1" "FA" 1 1.79813462184748 3.25444911153597
"207" 18 "C1" "MO" 1 1.81036229961529 1.30198521363622
"208" 18 "C2" "C1" 1 3.64221348193096 3.29901677054565
"209" 18 "C2" "FA" 1 1.19907189555465 0.359165738451945
"210" 18 "C2" "MO" 1 0.485084434659854 -0.356701260617521
"211" 18 "FA" "C1" 1 2.47156189888009 1.92835760626276
"212" 18 "FA" "C2" 1 1.47833170437733 0.866150689154366
"213" 18 "FA" "MO" 1 2.4985111128956 1.80264955041606
"214" 18 "MO" "C1" 1 1.43475244302419 1.00626148958677
"215" 18 "MO" "C2" 1 1.77530179803303 1.61238627997454
"216" 18 "MO" "FA" 1 1.70930617186646 0.801921433191042
"217" 19 "C1" "C2" 1 2.04067375996793 0.757706683381098
"218" 19 "C1" "FA" 1 1.10571668205161 1.4608175243637
"219" 19 "C1" "MO" 1 1.5286931923018 0.980083301001268
"220" 19 "C2" "C1" 1 2.94483420747338 4.39455137632371
"221" 19 "C2" "FA" 1 3.38596786327317 3.2150956082399
"222" 19 "C2" "MO" 1 1.4864125896963 1.10332672801196
"223" 19 "FA" "C1" 1 0.87593907036425 1.98221023753358
"224" 19 "FA" "C2" 1 3.38548608284622 2.68079963025729
"225" 19 "FA" "MO" 1 1.90148873981433 0.954423629182217
"226" 19 "MO" "C1" 1 1.78259172428248 1.11439997947526
"227" 19 "MO" "C2" 1 1.3540951363807 2.82857483967196
"228" 19 "MO" "FA" 1 2.58312978309799 1.90011354398929
"229" 20 "C1" "C2" 1 1.05242702837088 1.4806926128806
"230" 20 "C1" "FA" 1 0.57971198005201 1.77999256378759
"231" 20 "C1" "MO" 1 1.26898865380052 0.440661153268088
"232" 20 "C2" "C1" 1 0.57794989921538 -0.313581914817549
"233" 20 "C2" "FA" 1 0.998228780808353 2.53141468951076
"234" 20 "C2" "MO" 1 0.63245091659534 1.10089378486559
"235" 20 "FA" "C1" 1 0.389335817165805 1.57787534917764
"236" 20 "FA" "C2" 1 1.88934211239205 2.23724950754446
"237" 20 "FA" "MO" 1 3.27104284611207 0.3686898991513
"238" 20 "MO" "C1" 1 2.9045381566081 2.69205888831788
"239" 20 "MO" "C2" 1 1.02888018620189 -0.442648872608729
"240" 20 "MO" "FA" 1 2.17499462902434 2.34598068838376
"241" 21 "C1" "C2" 1 2.0717186008072 0.890203440530018
"242" 21 "C1" "FA" 1 1.92372876364554 2.13886147513372
"243" 21 "C1" "MO" 1 2.3904110541511 2.56842402524516
"244" 21 "C2" "C1" 1 2.18222690029491 2.02904476616268
"245" 21 "C2" "FA" 1 1.91211308044255 0.83703625927602
"246" 21 "C2" "MO" 1 1.01165793327126 1.69665550748167
"247" 21 "FA" "C1" 1 1.72935853248252 1.40161597077608
"248" 21 "FA" "C2" 1 1.66876302414905 1.70448155774917
"249" 21 "FA" "MO" 1 2.23097651660428 0.646622072181761
"250" 21 "MO" "C1" 1 1.67649800789605 2.53000990745988
"251" 21 "MO" "C2" 1 0.864644095672812 2.87265770861136
"252" 21 "MO" "FA" 1 2.31026837988098 1.8683628638316
"253" 22 "C1" "C2" 1 2.85422105965628 5.24150870884218
"254" 22 "C1" "FA" 1 2.63937362645554 2.72924235616302
"255" 22 "C1" "MO" 1 3.15421697335563 3.5215085041036
"256" 22 "C2" "C1" 1 2.87227275867292 3.80673957658938
"257" 22 "C2" "FA" 1 -0.584985365226838 0.906567497027062
"258" 22 "C2" "MO" 1 1.97169604721143 2.40812663391751
"259" 22 "FA" "C1" 1 1.43488372968616 1.37753736278434
"260" 22 "FA" "C2" 1 1.0848925890001 1.03814658462505
"261" 22 "FA" "MO" 1 2.06284916171513 1.64913805126953
"262" 22 "MO" "C1" 1 0.717051073369398 2.46379436808637
"263" 22 "MO" "C2" 1 2.39455511003174 2.82728653106352
"264" 22 "MO" "FA" 1 1.20354511885015 1.40314695950275
"265" 23 "C1" "C2" 1 2.25995620150551 1.17586772282128
"266" 23 "C1" "FA" 1 1.74303572309861 0.757405031510459
"267" 23 "C1" "MO" 1 1.01964520644084 2.53595804551307
"268" 23 "C2" "C1" 1 1.37808879689453 1.63443989079185
"269" 23 "C2" "FA" 1 0.76083567788007 0.0133754472658985
"270" 23 "C2" "MO" 1 1.11837244271201 0.442845746234629
"271" 23 "FA" "C1" 1 -0.0325337325719846 0.186478634079008
"272" 23 "FA" "C2" 1 1.54709796346644 0.150364750573351
"273" 23 "FA" "MO" 1 1.00821401024338 1.74464750612034
"274" 23 "MO" "C1" 1 0.303993505880088 1.4092416375318
"275" 23 "MO" "C2" 1 1.85757571787369 1.80770194552542
"276" 23 "MO" "FA" 1 1.17412224054384 0.26631179428766
"277" 24 "C1" "C2" 1 3.18205583171794 4.63883482777202
"278" 24 "C1" "FA" 1 1.65925208560268 1.7296624730655
"279" 24 "C1" "MO" 1 2.02583341934368 3.41977389438749
"280" 24 "C2" "C1" 1 4.21725887995796 3.7090989009928
"281" 24 "C2" "FA" 1 1.54417498584354 2.03674083898896
"282" 24 "C2" "MO" 1 0.339629889578268 2.19270469586263
"283" 24 "FA" "C1" 1 2.07115017386496 1.41750770974853
"284" 24 "FA" "C2" 1 0.833768255487341 0.976952799539632
"285" 24 "FA" "MO" 1 1.0373997318202 1.7400160334729
"286" 24 "MO" "C1" 1 2.27502128121738 2.41946450085562
"287" 24 "MO" "C2" 1 1.32789876204452 1.00168636418752
"288" 24 "MO" "FA" 1 0.57032938400667 1.78281556175837
"289" 25 "C1" "C2" 1 3.57279368957041 2.87067030310275
"290" 25 "C1" "FA" 1 1.54479999429677 2.12487724541162
"291" 25 "C1" "MO" 1 2.56291378020186 1.87325378262585
"292" 25 "C2" "C1" 1 2.19820110625743 2.02124453010283
"293" 25 "C2" "FA" 1 1.36797359248148 1.42839660499242
"294" 25 "C2" "MO" 1 -0.130476373286732 1.61444598841983
"295" 25 "FA" "C1" 1 1.58460246718807 2.18202324041822
"296" 25 "FA" "C2" 1 1.66599296221425 1.17593876478958
"297" 25 "FA" "MO" 1 0.97876394313842 0.581495555980287
"298" 25 "MO" "C1" 1 0.930384817734473 1.55694509685892
"299" 25 "MO" "C2" 1 2.19562154298957 1.83008530013586
"300" 25 "MO" "FA" 1 0.684889049864995 1.02910224678311
"301" 26 "C1" "C2" 1 2.40101134050741 2.3190601430855
"302" 26 "C1" "FA" 1 2.82247236863172 1.1009126791315
"303" 26 "C1" "MO" 1 1.69702571867687 2.03416292743577
"304" 26 "C2" "C1" 1 3.94104828431901 2.34084477332957
"305" 26 "C2" "FA" 1 1.91350347988113 1.81576461543529
"306" 26 "C2" "MO" 1 1.41899161074927 3.20535613649963
"307" 26 "FA" "C1" 1 2.53094887197568 3.13562684275646
"308" 26 "FA" "C2" 1 2.04431335576709 3.22135315623163
"309" 26 "FA" "MO" 1 1.61370721166969 2.41546037617309
"310" 26 "MO" "C1" 1 1.6210627908331 1.38066002020973
"311" 26 "MO" "C2" 1 2.87616731275599 3.81638301913623
"312" 26 "MO" "FA" 1 3.17030287757494 2.89780225374342
"313" 27 "C1" "C2" 1 1.81690191168904 0.893017288740704
"314" 27 "C1" "FA" 1 1.6010077614362 2.48582086483316
"315" 27 "C1" "MO" 1 1.54879310502733 0.438281499575876
"316" 27 "C2" "C1" 1 3.6920121369915 2.98973074445918
"317" 27 "C2" "FA" 1 1.41035177495646 1.71465551719364
"318" 27 "C2" "MO" 1 2.52132169070222 1.5865818344084
"319" 27 "FA" "C1" 1 2.45580701191919 3.11212373310368
"320" 27 "FA" "C2" 1 1.88837022804731 2.42466020818643
"321" 27 "FA" "MO" 1 1.45703122079435 -0.325207953262185
"322" 27 "MO" "C1" 1 2.40553676133845 2.88409797428346
"323" 27 "MO" "C2" 1 1.72033148191659 2.16183676265342
"324" 27 "MO" "FA" 1 2.1861318151794 0.819078180027463
"325" 28 "C1" "C2" 1 2.04047281144834 -0.0144752371123715
"326" 28 "C1" "FA" 1 1.51860687140135 1.84857382932445
"327" 28 "C1" "MO" 1 2.52908555825883 2.07517003566652
"328" 28 "C2" "C1" 1 0.0344163323311628 -0.838188815937899
"329" 28 "C2" "FA" 1 0.850470143088045 0.739767054051198
"330" 28 "C2" "MO" 1 0.511406668024722 1.96937148831791
"331" 28 "FA" "C1" 1 0.208714406156634 0.820282619446507
"332" 28 "FA" "C2" 1 1.09939475214687 2.09351541191992
"333" 28 "FA" "MO" 1 2.37156216906146 2.47166866218517
"334" 28 "MO" "C1" 1 0.0649927061082809 1.94701817186699
"335" 28 "MO" "C2" 1 2.84191779522813 2.08915055446195
"336" 28 "MO" "FA" 1 1.31007013315993 1.25725041881667
"337" 29 "C1" "C2" 1 0.991882926822278 2.50967294769684
"338" 29 "C1" "FA" 1 1.69874839423135 1.28467043214885
"339" 29 "C1" "MO" 1 0.980122331031266 0.00832707738606686
"340" 29 "C2" "C1" 1 2.57059736633044 1.79214768852552
"341" 29 "C2" "FA" 1 0.58843768747709 0.752069855979738
"342" 29 "C2" "MO" 1 0.874981971138436 0.308353767587721
"343" 29 "FA" "C1" 1 1.83517702108164 1.82843101525644
"344" 29 "FA" "C2" 1 1.39752144573343 0.99437591508621
"345" 29 "FA" "MO" 1 0.767308129364836 0.56103355466251
"346" 29 "MO" "C1" 1 2.4879855248418 1.78862968002942
"347" 29 "MO" "C2" 1 1.38332560224743 2.76067648176926
"348" 29 "MO" "FA" 1 1.04395039886915 0.247821339875355
"349" 30 "C1" "C2" 1 4.03672427534595 2.82237501362959
"350" 30 "C1" "FA" 1 2.20699633267985 1.16114930579402
"351" 30 "C1" "MO" 1 2.31820877811632 1.23144985096976
"352" 30 "C2" "C1" 1 1.68032180755798 4.28423495261252
"353" 30 "C2" "FA" 1 2.52308763708204 1.96857804527689
"354" 30 "C2" "MO" 1 0.295966362896885 0.243913405576066
"355" 30 "FA" "C1" 1 1.36245733046513 2.10108577805691
"356" 30 "FA" "C2" 1 1.13062459476345 3.64771010317355
"357" 30 "FA" "MO" 1 2.19936658993251 1.28572158962116
"358" 30 "MO" "C1" 1 2.09712968127595 1.7568608249934
"359" 30 "MO" "C2" 1 2.01510728558524 0.920755173724396
"360" 30 "MO" "FA" 1 1.80308931092913 2.14223287169104
"361" 31 "C1" "C2" 1 3.24033749665192 3.36119726130036
"362" 31 "C1" "FA" 1 1.45810104994502 0.978849081924298
"363" 31 "C1" "MO" 1 1.41790765924381 1.69072403125844
"364" 31 "C2" "C1" 1 1.40153951731757 3.31457488276916
"365" 31 "C2" "FA" 1 3.46109914182419 1.67833159312076
"366" 31 "C2" "MO" 1 2.18759745898135 3.27978345832267
"367" 31 "FA" "C1" 1 1.56443453590563 0.931765410265784
"368" 31 "FA" "C2" 1 1.78575530891848 2.01074970644956
"369" 31 "FA" "MO" 1 2.39346877250253 1.69903406290296
"370" 31 "MO" "C1" 1 1.511706902844 2.37085739321524
"371" 31 "MO" "C2" 1 2.31486700419442 3.77227042734333
"372" 31 "MO" "FA" 1 0.201041851204022 0.734939714919961
"373" 32 "C1" "C2" 1 1.01121061097485 2.63585833406094
"374" 32 "C1" "FA" 1 2.06368092839208 2.49253725851719
"375" 32 "C1" "MO" 1 2.09364888668158 3.11438337072612
"376" 32 "C2" "C1" 1 1.72141248143968 3.32733933175349
"377" 32 "C2" "FA" 1 0.597050307960977 0.998552343179445
"378" 32 "C2" "MO" 1 1.25034400127565 0.306019338293024
"379" 32 "FA" "C1" 1 2.12441397583004 2.58231959272701
"380" 32 "FA" "C2" 1 0.771552931858009 1.94268295111577
"381" 32 "FA" "MO" 1 1.68131642414353 1.19657192735918
"382" 32 "MO" "C1" 1 2.26309878502882 1.9771872693463
"383" 32 "MO" "C2" 1 0.287767004191445 0.390886220352112
"384" 32 "MO" "FA" 1 2.03697172216045 2.04000321774359
"385" 33 "C1" "C2" 1 3.93744766729176 2.21997528667859
"386" 33 "C1" "FA" 1 2.30092653039357 3.00277538302734
"387" 33 "C1" "MO" 1 2.67274501707022 4.05823790486214
"388" 33 "C2" "C1" 1 1.6394566228514 3.14528224814852
"389" 33 "C2" "FA" 1 2.51623166000447 1.91137736838155
"390" 33 "C2" "MO" 1 1.99129196815442 2.19622407623017
"391" 33 "FA" "C1" 1 2.55586698642706 1.58410518559646
"392" 33 "FA" "C2" 1 1.59091271611515 2.72795092355181
"393" 33 "FA" "MO" 1 2.30549126624456 2.18744919730262
"394" 33 "MO" "C1" 1 0.128363890623785 0.986313762056782
"395" 33 "MO" "C2" 1 1.87407695685942 2.22623078191803
"396" 33 "MO" "FA" 1 2.78394363238734 3.37061912266867
"397" 34 "C1" "C2" 1 2.52398346145416 3.68634298138111
"398" 34 "C1" "FA" 1 1.99987395552843 1.47971253267887
"399" 34 "C1" "MO" 1 1.68715014596051 1.93773867667373
"400" 34 "C2" "C1" 1 3.19073915843253 4.72976992192227
"401" 34 "C2" "FA" 1 1.1097253023717 1.6890485918732
"402" 34 "C2" "MO" 1 1.93750093165634 3.83090160756578
"403" 34 "FA" "C1" 1 1.41507770013599 1.03431943649045
"404" 34 "FA" "C2" 1 0.77337184353894 1.38029105871041
"405" 34 "FA" "MO" 1 2.35480895649947 1.01723431313373
"406" 34 "MO" "C1" 1 2.73714506341381 0.899098602768728
"407" 34 "MO" "C2" 1 2.12679959817575 2.54594192855134
"408" 34 "MO" "FA" 1 1.90115930963869 1.25651779303702
"409" 35 "C1" "C2" 1 2.58827909521692 2.65757928541813
"410" 35 "C1" "FA" 1 2.25624665587265 1.71043370133794
"411" 35 "C1" "MO" 1 1.89735797651212 1.79177697500585
"412" 35 "C2" "C1" 1 0.832417343680979 -0.721059158983977
"413" 35 "C2" "FA" 1 0.616626110222757 0.561011543265566
"414" 35 "C2" "MO" 1 1.39916272212801 1.10288611739101
"415" 35 "FA" "C1" 1 2.6650568237507 2.34611397972
"416" 35 "FA" "C2" 1 0.868625883387781 2.00914116367039
"417" 35 "FA" "MO" 1 1.92189385262871 -0.0478173400822797
"418" 35 "MO" "C1" 1 1.86638392521421 3.12349073497377
"419" 35 "MO" "C2" 1 2.19871444778995 2.17122584139288
"420" 35 "MO" "FA" 1 1.18002967819362 1.75160741342396
"421" 36 "C1" "C2" 1 3.03309532602322 3.03548072997393
